profile_name,profile_url,follower_count,created_ts
Bernd Montag,https://www.linkedin.com/in/berndmontag/,108168.0,2024-04-19 09:08:02.205133
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,93288.0,2024-04-19 09:08:02.205133
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41896.0,2024-04-19 09:08:02.205133
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,,2024-04-19 09:08:02.205133
Christian Klein,https://www.linkedin.com/in/christian-klein/,,2024-04-19 09:08:02.205133
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,8168.0,2024-04-19 09:08:02.205133
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,55171.0,2024-04-19 09:08:02.205133
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,90034.0,2024-04-19 09:08:02.205133
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2815.0,2024-04-19 09:08:02.205133
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,28086.0,2024-04-19 09:08:02.205133
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,3666.0,2024-04-19 09:08:02.205133
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8312.0,2024-04-19 09:08:02.205133
Markus Steilemann,https://www.linkedin.com/in/markussteilemann/,26868.0,2024-04-19 09:08:02.205133
Michael Sen,https://www.linkedin.com/in/michael-sen/,35607.0,2024-04-19 09:08:02.205133
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,272227.0,2024-04-19 09:08:02.205133
Oliver Bäte,https://www.linkedin.com/in/oliver-b%C3%A4te/,,2024-04-19 09:08:02.205133
Roland Busch,https://www.linkedin.com/in/buschroland/,156336.0,2024-04-19 09:08:02.205133
Vincent Warnery,www.linkedin.com/in/vincent-warnery/,16086.0,2024-04-19 09:08:02.205133
Bernd Montag,https://www.linkedin.com/in/berndmontag/,108296.0,2024-04-22 09:09:01.864329
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41961.0,2024-04-22 09:09:01.864329
Christian Bruch,www.linkedin.com/in/christian-bruch/,,2024-04-22 09:09:01.864329
Christian Klein,https://www.linkedin.com/in/christian-klein/,227931.0,2024-04-22 09:09:01.864329
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,55249.0,2024-04-22 09:09:01.864329
Dr. Martin Brudermüller,www.linkedin.com/in/martin-brudermueller/,90431.0,2024-04-22 09:09:01.864329
Jean-Jacques Henchoz,www.linkedin.com/in/jean-jacques-henchoz/,2822.0,2024-04-22 09:09:01.864329
Jochen Hanebeck,www.linkedin.com/in/jochen-hanebeck-19987713/,28171.0,2024-04-22 09:09:01.864329
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,3674.0,2024-04-22 09:09:01.864329
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8330.0,2024-04-22 09:09:01.864329
Markus Steilemann,https://www.linkedin.com/in/markussteilemann/,27001.0,2024-04-22 09:09:01.864329
Michael Sen,https://www.linkedin.com/in/michael-sen/,35675.0,2024-04-22 09:09:01.864329
Bernd Montag,https://www.linkedin.com/in/berndmontag/,106862.0,2024-03-18 00:00:00
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,40908.0,2024-03-18 00:00:00
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,,2024-03-18 00:00:00
Christian Klein,https://www.linkedin.com/in/christian-klein/,222808.0,2024-03-18 00:00:00
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,53606.0,2024-03-18 00:00:00
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,273024.0,2024-04-22 09:09:01.864329
Oliver Bäte,https://www.linkedin.com/in/oliver-b%C3%A4te/,89638.0,2024-04-22 09:09:01.864329
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,,2024-03-18 00:00:00
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2634.0,2024-03-18 00:00:00
,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27580.0,2024-03-18 00:00:00
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,,2024-03-18 00:00:00
Manfred Knof,www.linkedin.com/in/manfred-knof/,8157.0,2024-03-18 00:00:00
Markus Steilemann,https://www.linkedin.com/in/markussteilemann/,25895.0,2024-03-18 00:00:00
Michael Sen,www.linkedin.com/in/michael-sen/,33409.0,2024-03-18 00:00:00
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,264042.0,2024-03-18 00:00:00
,https://www.linkedin.com/in/oliver-b%C3%A4te/,88055.0,2024-03-18 00:00:00
Roland Busch,https://www.linkedin.com/in/buschroland/,148748.0,2024-03-18 00:00:00
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,15134.0,2024-03-18 00:00:00
Bernd Montag,https://www.linkedin.com/in/berndmontag/,106862.0,2024-03-18 00:00:00
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,88956.0,2024-03-18 00:00:00
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,40908.0,2024-03-18 00:00:00
Christian Klein,https://www.linkedin.com/in/christian-klein/,222808.0,2024-03-18 00:00:00
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,7905.0,2024-03-18 00:00:00
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,53606.0,2024-03-18 00:00:00
Dr. Dominik von Achten,https://www.linkedin.com/in/dr-dominik-von-achten/,9339.0,2024-03-18 00:00:00
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2634.0,2024-03-18 00:00:00
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27580.0,2024-03-18 00:00:00
Lars Wagner,www.linkedin.com/in/lars-wagner-mtu/,3604.0,2024-03-18 00:00:00
Markus Steilemann,https://www.linkedin.com/in/markussteilemann/,25895.0,2024-03-18 00:00:00
Michael Sen,https://www.linkedin.com/in/michael-sen/,33409.0,2024-03-18 00:00:00
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,264042.0,2024-03-18 00:00:00
Roland Busch,https://www.linkedin.com/in/buschroland/,148748.0,2024-03-18 00:00:00
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,,2024-03-18 00:00:00
Bernd Montag,https://www.linkedin.com/in/berndmontag/,107039.0,2024-03-21 15:26:24.225945
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,89288.0,2024-03-21 15:26:24.225945
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41010.0,2024-03-21 15:26:24.225945
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,66821.0,2024-03-21 15:26:24.225945
Christian Klein,https://www.linkedin.com/in/christian-klein/,224033.0,2024-03-21 15:26:24.225945
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,7937.0,2024-03-21 15:26:24.225945
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,53909.0,2024-03-21 15:26:24.225945
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2705.0,2024-03-21 15:26:24.225945
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27652.0,2024-03-21 15:26:24.225945
Lars Wagner,www.linkedin.com/in/lars-wagner-mtu/,3612.0,2024-03-21 15:26:24.225945
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8170.0,2024-03-21 15:26:24.225945
,https://www.linkedin.com/in/markussteilemann/,25967.0,2024-03-21 15:26:24.225945
Michael Sen,https://www.linkedin.com/in/michael-sen/,33727.0,2024-03-21 15:26:24.225945
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,264693.0,2024-03-21 15:26:24.225945
Roland Busch,https://www.linkedin.com/in/buschroland/,149788.0,2024-03-21 15:26:24.225945
Rolf Buch,https://www.linkedin.com/in/rolf-buch/,12937.0,2024-03-21 15:26:24.225945
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,15215.0,2024-03-21 15:26:24.225945
Bernd Montag,https://www.linkedin.com/in/berndmontag/,107055.0,2024-03-22 09:06:13.769099
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,,2024-03-22 09:06:13.769099
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,66878.0,2024-03-22 09:06:13.769099
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,7942.0,2024-03-22 09:06:13.769099
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,53967.0,2024-03-22 09:06:13.769099
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,87203.0,2024-03-22 09:06:13.769099
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2709.0,2024-03-22 09:06:13.769099
Jochen Hanebeck,www.linkedin.com/in/jochen-hanebeck-19987713/,27673.0,2024-03-22 09:06:13.769099
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,,2024-03-22 09:06:13.769099
Markus Steilemann,https://www.linkedin.com/in/markussteilemann/,26000.0,2024-03-22 09:06:13.769099
,https://www.linkedin.com/in/michael-sen/,33862.0,2024-03-22 09:06:13.769099
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,264805.0,2024-03-22 09:06:13.769099
Oliver Bäte,https://www.linkedin.com/in/oliver-b%C3%A4te/,88285.0,2024-03-22 09:06:13.769099
Roland Busch,https://www.linkedin.com/in/buschroland/,150121.0,2024-03-22 09:06:13.769099
Rolf Buch,www.linkedin.com/in/rolf-buch/,12944.0,2024-03-22 09:06:13.769099
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,15222.0,2024-03-22 09:06:13.769099
Bernd Montag,https://www.linkedin.com/in/berndmontag/,107109.0,2024-03-23 09:05:56.95603
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,89905.0,2024-03-23 09:05:56.95603
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41083.0,2024-03-23 09:05:56.95603
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,66971.0,2024-03-23 09:05:56.95603
Christian Klein,https://www.linkedin.com/in/christian-klein/,224402.0,2024-03-23 09:05:56.95603
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,7948.0,2024-03-23 09:05:56.95603
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,54040.0,2024-03-23 09:05:56.95603
,https://www.linkedin.com/in/martin-brudermueller/,,2024-03-23 09:05:56.95603
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2714.0,2024-03-23 09:05:56.95603
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27702.0,2024-03-23 09:05:56.95603
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,3612.0,2024-03-23 09:05:56.95603
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8181.0,2024-03-23 09:05:56.95603
,https://www.linkedin.com/in/markussteilemann/,26019.0,2024-03-23 09:05:56.95603
Michael Sen,https://www.linkedin.com/in/michael-sen/,33980.0,2024-03-23 09:05:56.95603
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,,2024-03-23 09:05:56.95603
Oliver Bäte,www.linkedin.com/in/oliver-b%C3%A4te/,88332.0,2024-03-23 09:05:56.95603
Roland Busch,https://www.linkedin.com/in/buschroland/,150524.0,2024-03-23 09:05:56.95603
Rolf Buch,https://www.linkedin.com/in/rolf-buch/,12976.0,2024-03-23 09:05:56.95603
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,15242.0,2024-03-23 09:05:56.95603
,https://www.linkedin.com/in/berndmontag/,107144.0,2024-03-24 09:06:05.939719
,https://www.linkedin.com/in/servinglifescience/,89990.0,2024-03-24 09:06:05.939719
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41114.0,2024-03-24 09:06:05.939719
Christian Klein,https://www.linkedin.com/in/christian-klein/,224500.0,2024-03-24 09:06:05.939719
,https://www.linkedin.com/in/christian-kohlpaintner/,7954.0,2024-03-24 09:06:05.939719
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,54099.0,2024-03-24 09:06:05.939719
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,87533.0,2024-03-24 09:06:05.939719
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2720.0,2024-03-24 09:06:05.939719
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27732.0,2024-03-24 09:06:05.939719
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,3612.0,2024-03-24 09:06:05.939719
Manfred Knof,www.linkedin.com/in/manfred-knof/,,2024-03-24 09:06:05.939719
Markus Steilemann,https://www.linkedin.com/in/markussteilemann/,26037.0,2024-03-24 09:06:05.939719
Michael Sen,https://www.linkedin.com/in/michael-sen/,34076.0,2024-03-24 09:06:05.939719
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,,2024-03-24 09:06:05.939719
Oliver Bäte,https://www.linkedin.com/in/oliver-b%C3%A4te/,,2024-03-24 09:06:05.939719
Roland Busch,https://www.linkedin.com/in/buschroland/,,2024-03-24 09:06:05.939719
Rolf Buch,https://www.linkedin.com/in/rolf-buch/,12988.0,2024-03-24 09:06:05.939719
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,15254.0,2024-03-24 09:06:05.939719
Bernd Montag,https://www.linkedin.com/in/berndmontag/,107181.0,2024-03-25 09:05:42.217552
,https://www.linkedin.com/in/carsten-knobel/,41147.0,2024-03-25 09:05:42.217552
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,67093.0,2024-03-25 09:05:42.217552
Christian Klein,https://www.linkedin.com/in/christian-klein/,224590.0,2024-03-25 09:05:42.217552
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,,2024-03-25 09:05:42.217552
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,54168.0,2024-03-25 09:05:42.217552
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,87686.0,2024-03-25 09:05:42.217552
Jean-Jacques Henchoz,www.linkedin.com/in/jean-jacques-henchoz/,2727.0,2024-03-25 09:05:42.217552
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,3613.0,2024-03-25 09:05:42.217552
Lars Wagner,https://www.linkedin.com/in/lars-wagner-033931125/,2313.0,2024-03-25 09:05:42.217552
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8186.0,2024-03-25 09:05:42.217552
Markus Steilemann,www.linkedin.com/in/markussteilemann/,26048.0,2024-03-25 09:05:42.217552
Michael Sen,https://www.linkedin.com/in/michael-sen/,,2024-03-25 09:05:42.217552
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,265332.0,2024-03-25 09:05:42.217552
,https://www.linkedin.com/in/oliver-b%C3%A4te/,88390.0,2024-03-25 09:05:42.217552
Roland Busch,https://www.linkedin.com/in/buschroland/,151053.0,2024-03-25 09:05:42.217552
Rolf Buch,https://www.linkedin.com/in/rolf-buch/,13014.0,2024-03-25 09:05:42.217552
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,15275.0,2024-03-25 09:05:42.217552
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,90325.0,2024-03-26 09:06:25.308958
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,67157.0,2024-03-26 09:06:25.308958
Christian Klein,https://www.linkedin.com/in/christian-klein/,224726.0,2024-03-26 09:06:25.308958
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,7964.0,2024-03-26 09:06:25.308958
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,54251.0,2024-03-26 09:06:25.308958
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,87850.0,2024-03-26 09:06:25.308958
,https://www.linkedin.com/in/jean-jacques-henchoz/,2733.0,2024-03-26 09:06:25.308958
Jochen Hanebeck,www.linkedin.com/in/jochen-hanebeck-19987713/,27774.0,2024-03-26 09:06:25.308958
Lars Wagner,https://www.linkedin.com/in/lars-wagner-033931125/,2313.0,2024-03-26 09:06:25.308958
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8191.0,2024-03-26 09:06:25.308958
,https://www.linkedin.com/in/markussteilemann/,26068.0,2024-03-26 09:06:25.308958
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,265536.0,2024-03-26 09:06:25.308958
Oliver Bäte,www.linkedin.com/in/oliver-b%C3%A4te/,88452.0,2024-03-26 09:06:25.308958
Roland Busch,www.linkedin.com/in/buschroland/,151362.0,2024-03-26 09:06:25.308958
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,15299.0,2024-03-26 09:06:25.308958
Bernd Montag,https://www.linkedin.com/in/berndmontag/,107301.0,2024-03-27 09:06:29.007447
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,90613.0,2024-03-27 09:06:29.007447
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41221.0,2024-03-27 09:06:29.007447
,https://www.linkedin.com/in/christian-bruch/,67268.0,2024-03-27 09:06:29.007447
Christian Klein,https://www.linkedin.com/in/christian-klein/,224905.0,2024-03-27 09:06:29.007447
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,7981.0,2024-03-27 09:06:29.007447
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,54376.0,2024-03-27 09:06:29.007447
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,88125.0,2024-03-27 09:06:29.007447
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2736.0,2024-03-27 09:06:29.007447
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27813.0,2024-03-27 09:06:29.007447
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,3617.0,2024-03-27 09:06:29.007447
Lars Wagner,https://www.linkedin.com/in/lars-wagner-033931125/,2314.0,2024-03-27 09:06:29.007447
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8199.0,2024-03-27 09:06:29.007447
Markus Steilemann,https://www.linkedin.com/in/markussteilemann/,26090.0,2024-03-27 09:06:29.007447
Michael Sen,https://www.linkedin.com/in/michael-sen/,34347.0,2024-03-27 09:06:29.007447
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,266082.0,2024-03-27 09:06:29.007447
Oliver Bäte,https://www.linkedin.com/in/oliver-b%C3%A4te/,88522.0,2024-03-27 09:06:29.007447
Roland Busch,https://www.linkedin.com/in/buschroland/,151754.0,2024-03-27 09:06:29.007447
Rolf Buch,https://www.linkedin.com/in/rolf-buch/,13067.0,2024-03-27 09:06:29.007447
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,,2024-03-27 09:06:29.007447
,https://www.linkedin.com/in/berndmontag/,,2024-03-28 09:06:28.381678
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,90736.0,2024-03-28 09:06:28.381678
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41261.0,2024-03-28 09:06:28.381678
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,67317.0,2024-03-28 09:06:28.381678
Christian Klein,https://www.linkedin.com/in/christian-klein/,225049.0,2024-03-28 09:06:28.381678
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,7991.0,2024-03-28 09:06:28.381678
,https://www.linkedin.com/in/christian-sewing/,54465.0,2024-03-28 09:06:28.381678
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,88282.0,2024-03-28 09:06:28.381678
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,,2024-03-28 09:06:28.381678
Jochen Hanebeck,www.linkedin.com/in/jochen-hanebeck-19987713/,27823.0,2024-03-28 09:06:28.381678
Lars Wagner,https://www.linkedin.com/in/lars-wagner-033931125/,2314.0,2024-03-28 09:06:28.381678
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8205.0,2024-03-28 09:06:28.381678
Markus Steilemann,www.linkedin.com/in/markussteilemann/,26108.0,2024-03-28 09:06:28.381678
Michael Sen,https://www.linkedin.com/in/michael-sen/,34444.0,2024-03-28 09:06:28.381678
,www.linkedin.com/in/oliver-b%C3%A4te/,88571.0,2024-03-28 09:06:28.381678
Roland Busch,https://www.linkedin.com/in/buschroland/,151996.0,2024-03-28 09:06:28.381678
Rolf Buch,www.linkedin.com/in/rolf-buch/,,2024-03-28 09:06:28.381678
,https://www.linkedin.com/in/vincent-warnery/,15380.0,2024-03-28 09:06:28.381678
Bernd Montag,https://www.linkedin.com/in/berndmontag/,107376.0,2024-03-29 09:05:26.630432
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,90871.0,2024-03-29 09:05:26.630432
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41295.0,2024-03-29 09:05:26.630432
Christian Klein,https://www.linkedin.com/in/christian-klein/,,2024-03-29 09:05:26.630432
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,7995.0,2024-03-29 09:05:26.630432
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,88386.0,2024-03-29 09:05:26.630432
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2744.0,2024-03-29 09:05:26.630432
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27836.0,2024-03-29 09:05:26.630432
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,3622.0,2024-03-29 09:05:26.630432
Lars Wagner,www.linkedin.com/in/lars-wagner-033931125/,2314.0,2024-03-29 09:05:26.630432
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41328.0,2024-03-30 09:06:49.848695
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,67420.0,2024-03-30 09:06:49.848695
Christian Klein,https://www.linkedin.com/in/christian-klein/,225290.0,2024-03-30 09:06:49.848695
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,7999.0,2024-03-30 09:06:49.848695
,https://www.linkedin.com/in/christian-sewing/,54580.0,2024-03-30 09:06:49.848695
,https://www.linkedin.com/in/martin-brudermueller/,88510.0,2024-03-30 09:06:49.848695
,https://www.linkedin.com/in/jean-jacques-henchoz/,2748.0,2024-03-30 09:06:49.848695
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27848.0,2024-03-30 09:06:49.848695
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,,2024-03-30 09:06:49.848695
Lars Wagner,https://www.linkedin.com/in/lars-wagner-033931125/,2314.0,2024-03-30 09:06:49.848695
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8215.0,2024-03-30 09:06:49.848695
Michael Sen,https://www.linkedin.com/in/michael-sen/,34525.0,2024-03-30 09:06:49.848695
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,266658.0,2024-03-30 09:06:49.848695
Oliver Bäte,https://www.linkedin.com/in/oliver-b%C3%A4te/,88648.0,2024-03-30 09:06:49.848695
Roland Busch,https://www.linkedin.com/in/buschroland/,152526.0,2024-03-30 09:06:49.848695
Rolf Buch,https://www.linkedin.com/in/rolf-buch/,13122.0,2024-03-30 09:06:49.848695
Bernd Montag,https://www.linkedin.com/in/berndmontag/,107416.0,2024-03-31 09:06:54.297851
,https://www.linkedin.com/in/servinglifescience/,91038.0,2024-03-31 09:06:54.297851
Carsten Knobel,www.linkedin.com/in/carsten-knobel/,41344.0,2024-03-31 09:06:54.297851
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,67457.0,2024-03-31 09:06:54.297851
,https://www.linkedin.com/in/christian-klein/,225354.0,2024-03-31 09:06:54.297851
Christian Sewing,https://www.linkedin.com/in/christian-sewing/,54598.0,2024-03-31 09:06:54.297851
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,88570.0,2024-03-31 09:06:54.297851
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2753.0,2024-03-31 09:06:54.297851
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27852.0,2024-03-31 09:06:54.297851
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,3624.0,2024-03-31 09:06:54.297851
Lars Wagner,https://www.linkedin.com/in/lars-wagner-033931125/,2315.0,2024-03-31 09:06:54.297851
Manfred Knof,https://www.linkedin.com/in/manfred-knof/,8216.0,2024-03-31 09:06:54.297851
Markus Steilemann,https://www.linkedin.com/in/markussteilemann/,26148.0,2024-03-31 09:06:54.297851
Michael Sen,https://www.linkedin.com/in/michael-sen/,34535.0,2024-03-31 09:06:54.297851
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,266754.0,2024-03-31 09:06:54.297851
Oliver Bäte,www.linkedin.com/in/oliver-b%C3%A4te/,88665.0,2024-03-31 09:06:54.297851
Roland Busch,https://www.linkedin.com/in/buschroland/,,2024-03-31 09:06:54.297851
Rolf Buch,https://www.linkedin.com/in/rolf-buch/,13128.0,2024-03-31 09:06:54.297851
,https://www.linkedin.com/in/vincent-warnery/,,2024-03-31 09:06:54.297851
Bernd Montag,https://www.linkedin.com/in/berndmontag/,107441.0,2024-04-01 09:06:11.786006
,https://www.linkedin.com/in/servinglifescience/,91101.0,2024-04-01 09:06:11.786006
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41364.0,2024-04-01 09:06:11.786006
Christian Bruch,https://www.linkedin.com/in/christian-bruch/,67495.0,2024-04-01 09:06:11.786006
Christian Klein,https://www.linkedin.com/in/christian-klein/,225439.0,2024-04-01 09:06:11.786006
Christian Kohlpaintner,https://www.linkedin.com/in/christian-kohlpaintner/,8000.0,2024-04-01 09:06:11.786006
Christian Sewing,www.linkedin.com/in/christian-sewing/,54617.0,2024-04-01 09:06:11.786006
Dr. Martin Brudermüller,https://www.linkedin.com/in/martin-brudermueller/,,2024-04-01 09:06:11.786006
Jean-Jacques Henchoz,https://www.linkedin.com/in/jean-jacques-henchoz/,2756.0,2024-04-01 09:06:11.786006
Jochen Hanebeck,https://www.linkedin.com/in/jochen-hanebeck-19987713/,27854.0,2024-04-01 09:06:11.786006
Lars Wagner,https://www.linkedin.com/in/lars-wagner-mtu/,3626.0,2024-04-01 09:06:11.786006
Lars Wagner,https://www.linkedin.com/in/lars-wagner-033931125/,2315.0,2024-04-01 09:06:11.786006
Manfred Knof,www.linkedin.com/in/manfred-knof/,8220.0,2024-04-01 09:06:11.786006
Markus Steilemann,https://www.linkedin.com/in/markussteilemann/,26162.0,2024-04-01 09:06:11.786006
Michael Sen,https://www.linkedin.com/in/michael-sen/,34548.0,2024-04-01 09:06:11.786006
Ola Kaellenius,https://www.linkedin.com/in/ola-k%C3%A4llenius/,266844.0,2024-04-01 09:06:11.786006
Oliver Bäte,https://www.linkedin.com/in/oliver-b%C3%A4te/,88682.0,2024-04-01 09:06:11.786006
Roland Busch,https://www.linkedin.com/in/buschroland/,152775.0,2024-04-01 09:06:11.786006
Rolf Buch,https://www.linkedin.com/in/rolf-buch/,13134.0,2024-04-01 09:06:11.786006
Vincent Warnery,https://www.linkedin.com/in/vincent-warnery/,15495.0,2024-04-01 09:06:11.786006
Bernd Montag,https://www.linkedin.com/in/berndmontag/,107487.0,2024-04-02 09:07:08.248996
Bill Anderson,https://www.linkedin.com/in/servinglifescience/,91242.0,2024-04-02 09:07:08.248996
Carsten Knobel,https://www.linkedin.com/in/carsten-knobel/,41390.0,2024-04-02 09:07:08.248996
